0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Motorola
發表日期,約 2017 年 7 月
推出日期,約 2017 年 7 月
價格,"約 HK$3,699更新日期：2017-07-19"
網絡系統,"FDD LTE：Band 2100,1800,700,800,850,900 (MHz) TD LTE：Band TD2300 (MHz) UMTS：Band 2100,1900,850,900 (MHz) GSM：Band 850,900,1800,1900 (MHz)"
Sim 咭情況,雙咭雙待
操作系統,Android
中央處理器,Snapdragon 626
圖像處理器,Adreno 506
操作系統及版本,Android 7
機身顏色,灰、白
尺寸,156.2 x 76.2 x 6 mm
重量,145 gram
操控,輕觸式
電池種類,3000 mAh
可更換電池,不支援
通話時間,3G 長達 15 小時
備用時間,3G 長達 400 小時
RAM 容量,4GB RAM
ROM 容量,64GB ROM
可擴充記憶,Micro SD
最大支援記憶體,128GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,5.5 吋
螢幕類別,IPS
螢幕解像度,1920 X 1080
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,1200 萬像素
自動對焦,支援
光學防震,不支援
光學變焦,-
數碼變焦,4X
視像鏡頭,500 萬素
閃光燈,LED
短片拍攝,MP4
短片解像度,1920 X 1080
短片變焦,支援
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,mp3、acc、amr、ogg、m4a、mid、wma、flac、ape、aac、wav
短片播放格式,MPEG4、H.263、H.264、WMV
收音機,不支援
串流播放格式,支援
聲控功能,支援
來電提示,震動提示 / 來電響鈴 /
Apps 下載,Play Store
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,支援
藍牙支援,藍牙 4.2
紅外線支援,不支援
流動數據,"LTE,HSDPA, HSUPA, UMTS, EDGE(EGPRS), GPRS /"
wifi 功能,Wi-Fi (802.11 b/g/n/)
gps 功能,GPS、A-GPS、GLONASS
電腦連線,usb 2.0
視頻輸出,-
附加資料 MORE INFORMATION,附加資料 MORE INFORMATION
指紋功能,支援
