0,1
一般規格 GENERAL SPECIFICATION,一般規格 GENERAL SPECIFICATION
品牌,Nokia
發表日期,-
推出日期,-
網絡系統,UTMS / GSM 900 / GSM / 1800 / GSM 1900
操作系統及版本,Symbian S60 (3rd Edition)
機身顏色,黑色、銀色
尺寸,118.2 x 55.5 x 28.2 mm
重量,180 gram
電池種類,鋰電池 (1100 mAh)
可更換電池,不詳
通話時間,300 分鐘
備用時間,240 小時
RAM 容量,48MB
ROM 容量,-
可擴充記憶,minisd
最大支援記憶體,2GB
螢幕規格 SCREEN SPECIFICATION,螢幕規格 SCREEN SPECIFICATION
螢幕尺寸,2.4 吋
螢幕類別,TFT
螢幕解像度,240 x 320
相機規格 CAMERA SPECIFICATION,相機規格 CAMERA SPECIFICATION
數碼相機,支援
像素,320 萬像素
自動對焦,支援
光學防震,不詳
光學變焦,3 X
數碼變焦,8X
視像鏡頭,10 萬像素鏡頭
閃光燈,支援
短片拍攝,一小時 VGA 影片拍攝 30fps (3GP，MPEG4)
短片解像度,352 x 288
多媒體功能 MULTIMEDIA SPECIFICATION,多媒體功能 MULTIMEDIA SPECIFICATION
音樂播放格式,MP3、AAC、AAC+、eAAC+、WMA
短片播放格式,H.263、MPEG-4、MPEG-4AVC、H.264、3GP
收音機,立體聲 FM 收音機
來電提示,-
Apps 下載,-
連接 CONNECTIVITY,連接 CONNECTIVITY
NFC,不詳
藍牙支援,A2DP、藍芽 v2.0
紅外線支援,-
流動數據,UMTS、EDGE、GPRS
wifi 功能,Wi-Fi (802.11 b/g)
gps 功能,-
電腦連線,USB 2.0
視頻輸出,-
